Time,Location,LMP
2022-01-02 17:45:00-08:00,WISE1_7_B1,93.43599
2022-01-02 18:00:00-08:00,ALTA1G_7_B1,109.15383
2022-01-02 18:00:00-08:00,BIGCRK3_2_B1,101.41876
2022-01-02 18:00:00-08:00,C493GEN_7_N003,100.96131
2022-01-02 18:00:00-08:00,CUYAMAGN_7_N001,103.66443
2022-01-02 18:00:00-08:00,IBM-CTLE_1_N002,110.55737
2022-01-02 18:00:00-08:00,JESSUP_1_GN001,102.63516
2022-01-02 18:00:00-08:00,KANAKAJT_1_B1,102.36485
2022-01-02 18:00:00-08:00,KEARNY_7_GNU1N,105.79573
2022-01-02 18:00:00-08:00,LBEACH1G_7_N001,106.83539
2022-01-02 18:00:00-08:00,MECCTG2_7_B2,109.42414
2022-01-02 18:00:00-08:00,MILPITAS_1_N001,114.61204
2022-01-02 18:00:00-08:00,REDMGEN_7_N003,107.54235
2022-01-02 18:00:00-08:00,RENFRO_1_N001,104.72488
2022-01-02 18:00:00-08:00,SHELL3_7_B2,117.39832
2022-01-02 18:00:00-08:00,SPIJCT_6_B1,106.89777
2022-01-02 18:00:00-08:00,TOT210S1_7_N002,99.81769
2022-01-02 18:00:00-08:00,TULLOCH_7_B2,104.75607
2022-01-02 18:00:00-08:00,VACA-DIX_1_B1,107.43839
2022-01-02 18:00:00-08:00,WISE1_7_B1,108.39488
2022-01-02 18:15:00-08:00,ALTA1G_7_B1,107.60359
2022-01-02 18:15:00-08:00,BIGCRK3_2_B1,99.95918
2022-01-02 18:15:00-08:00,C493GEN_7_N003,99.47949
2022-01-02 18:15:00-08:00,CUYAMAGN_7_N001,102.06165
2022-01-02 18:15:00-08:00,IBM-CTLE_1_N002,108.6038
2022-01-02 18:15:00-08:00,JESSUP_1_GN001,100.68381
2022-01-02 18:15:00-08:00,KANAKAJT_1_B1,100.53072
2022-01-02 18:15:00-08:00,KEARNY_7_GNU1N,104.24576
2022-01-02 18:15:00-08:00,LBEACH1G_7_N001,105.24597
2022-01-02 18:15:00-08:00,MECCTG2_7_B2,107.51174
2022-01-02 18:15:00-08:00,MILPITAS_1_N001,112.52296
2022-01-02 18:15:00-08:00,REDMGEN_7_N003,106.02164
2022-01-02 18:15:00-08:00,RENFRO_1_N001,103.12309
2022-01-02 18:15:00-08:00,SHELL3_7_B2,115.18677
2022-01-02 18:15:00-08:00,SPIJCT_6_B1,105.04185
2022-01-02 18:15:00-08:00,TOT210S1_7_N002,98.3466
2022-01-02 18:15:00-08:00,TULLOCH_7_B2,102.99041
2022-01-02 18:15:00-08:00,VACA-DIX_1_B1,105.49092
2022-01-02 18:15:00-08:00,WISE1_7_B1,106.51153
2022-01-02 18:30:00-08:00,ALTA1G_7_B1,108.03164
2022-01-02 18:30:00-08:00,BIGCRK3_2_B1,100.38329
2022-01-02 18:30:00-08:00,C493GEN_7_N003,99.91104
2022-01-02 18:30:00-08:00,CUYAMAGN_7_N001,102.57
2022-01-02 18:30:00-08:00,IBM-CTLE_1_N002,109.31492
2022-01-02 18:30:00-08:00,JESSUP_1_GN001,101.34832
2022-01-02 18:30:00-08:00,KANAKAJT_1_B1,101.18406
2022-01-02 18:30:00-08:00,KEARNY_7_GNU1N,104.65405
2022-01-02 18:30:00-08:00,LBEACH1G_7_N001,105.66014
2022-01-02 18:30:00-08:00,MECCTG2_7_B2,108.21643
2022-01-02 18:30:00-08:00,MILPITAS_1_N001,113.26742
2022-01-02 18:30:00-08:00,REDMGEN_7_N003,106.47117
2022-01-02 18:30:00-08:00,RENFRO_1_N001,103.63769
2022-01-02 18:30:00-08:00,SHELL3_7_B2,115.99824
2022-01-02 18:30:00-08:00,SPIJCT_6_B1,105.72174
2022-01-02 18:30:00-08:00,TOT210S1_7_N002,98.83309
2022-01-02 18:30:00-08:00,TULLOCH_7_B2,103.68902
2022-01-02 18:30:00-08:00,VACA-DIX_1_B1,106.18372
2022-01-02 18:30:00-08:00,WISE1_7_B1,107.20007
2022-01-02 18:45:00-08:00,ALTA1G_7_B1,107.21095
2022-01-02 18:45:00-08:00,BIGCRK3_2_B1,99.57404
2022-01-02 18:45:00-08:00,C493GEN_7_N003,99.19878
2022-01-02 18:45:00-08:00,CUYAMAGN_7_N001,101.63286
2022-01-02 18:45:00-08:00,IBM-CTLE_1_N002,108.02231
2022-01-02 18:45:00-08:00,JESSUP_1_GN001,99.98986
2022-01-02 18:45:00-08:00,KANAKAJT_1_B1,99.8783
2022-01-02 18:45:00-08:00,KEARNY_7_GNU1N,103.92495
2022-01-02 18:45:00-08:00,LBEACH1G_7_N001,104.83773
2022-01-02 18:45:00-08:00,MECCTG2_7_B2,106.94726
2022-01-02 18:45:00-08:00,MILPITAS_1_N001,111.86613
2022-01-02 18:45:00-08:00,REDMGEN_7_N003,105.63895
2022-01-02 18:45:00-08:00,RENFRO_1_N001,102.68763
2022-01-02 18:45:00-08:00,SHELL3_7_B2,114.52333
2022-01-02 18:45:00-08:00,SPIJCT_6_B1,104.38134
2022-01-02 18:45:00-08:00,TOT210S1_7_N002,98.01217
2022-01-02 18:45:00-08:00,TULLOCH_7_B2,102.38337
2022-01-02 18:45:00-08:00,VACA-DIX_1_B1,104.8783
2022-01-02 18:45:00-08:00,WISE1_7_B1,105.83164
2022-01-02 19:00:00-08:00,ALTA1G_7_B1,97.0118
2022-01-02 19:00:00-08:00,BIGCRK3_2_B1,91.02031
2022-01-02 19:00:00-08:00,C493GEN_7_N003,91.20696
2022-01-02 19:00:00-08:00,CUYAMAGN_7_N001,92.95214
2022-01-02 19:00:00-08:00,IBM-CTLE_1_N002,98.72899
2022-01-02 19:00:00-08:00,JESSUP_1_GN001,92.24287
2022-01-02 19:00:00-08:00,KANAKAJT_1_B1,92.94281
2022-01-02 19:00:00-08:00,KEARNY_7_GNU1N,95.15462
2022-01-02 19:00:00-08:00,LBEACH1G_7_N001,95.99455
2022-01-02 19:00:00-08:00,MECCTG2_7_B2,97.8144
2022-01-02 19:00:00-08:00,MILPITAS_1_N001,102.12604
2022-01-02 19:00:00-08:00,REDMGEN_7_N003,96.80649
2022-01-02 19:00:00-08:00,RENFRO_1_N001,93.90406
2022-01-02 19:00:00-08:00,SHELL3_7_B2,104.30052
2022-01-02 19:00:00-08:00,SPIJCT_6_B1,95.81724
2022-01-02 19:00:00-08:00,TOT210S1_7_N002,90.33903
2022-01-02 19:00:00-08:00,TULLOCH_7_B2,93.71741
2022-01-02 19:00:00-08:00,VACA-DIX_1_B1,96.07855
2022-01-02 19:00:00-08:00,WISE1_7_B1,97.54376
2022-01-02 19:15:00-08:00,ALTA1G_7_B1,89.81706
2022-01-02 19:15:00-08:00,BIGCRK3_2_B1,89.81706
2022-01-02 19:15:00-08:00,C493GEN_7_N003,89.81706
2022-01-02 19:15:00-08:00,CUYAMAGN_7_N001,89.81706
2022-01-02 19:15:00-08:00,IBM-CTLE_1_N002,89.81706
2022-01-02 19:15:00-08:00,JESSUP_1_GN001,89.81706
2022-01-02 19:15:00-08:00,KANAKAJT_1_B1,89.81706
2022-01-02 19:15:00-08:00,KEARNY_7_GNU1N,89.81706
2022-01-02 19:15:00-08:00,LBEACH1G_7_N001,89.81706
2022-01-02 19:15:00-08:00,MECCTG2_7_B2,89.81706
2022-01-02 19:15:00-08:00,MILPITAS_1_N001,89.81706
2022-01-02 19:15:00-08:00,REDMGEN_7_N003,89.81706
2022-01-02 19:15:00-08:00,RENFRO_1_N001,89.81706
2022-01-02 19:15:00-08:00,SHELL3_7_B2,89.81706
2022-01-02 19:15:00-08:00,SPIJCT_6_B1,89.81706
2022-01-02 19:15:00-08:00,TOT210S1_7_N002,89.81706
2022-01-02 19:15:00-08:00,TULLOCH_7_B2,89.81706
2022-01-02 19:15:00-08:00,VACA-DIX_1_B1,89.81706
2022-01-02 19:15:00-08:00,WISE1_7_B1,89.81706
2022-01-02 19:30:00-08:00,ALTA1G_7_B1,95.02332
2022-01-02 19:30:00-08:00,BIGCRK3_2_B1,89.01369
2022-01-02 19:30:00-08:00,C493GEN_7_N003,89.56084
2022-01-02 19:30:00-08:00,CUYAMAGN_7_N001,91.12025
2022-01-02 19:30:00-08:00,IBM-CTLE_1_N002,96.3821
2022-01-02 19:30:00-08:00,JESSUP_1_GN001,89.92562
2022-01-02 19:30:00-08:00,KANAKAJT_1_B1,90.70076
2022-01-02 19:30:00-08:00,KEARNY_7_GNU1N,93.3636
2022-01-02 19:30:00-08:00,LBEACH1G_7_N001,94.1205
2022-01-02 19:30:00-08:00,MECCTG2_7_B2,95.54312
2022-01-02 19:30:00-08:00,MILPITAS_1_N001,99.51002
2022-01-02 19:30:00-08:00,REDMGEN_7_N003,94.91389
2022-01-02 19:30:00-08:00,RENFRO_1_N001,92.0413
2022-01-02 19:30:00-08:00,SHELL3_7_B2,101.29741
2022-01-02 19:30:00-08:00,SPIJCT_6_B1,93.53687
2022-01-02 19:30:00-08:00,TOT210S1_7_N002,88.70363
2022-01-02 19:30:00-08:00,TULLOCH_7_B2,91.64005
2022-01-02 19:30:00-08:00,VACA-DIX_1_B1,93.76485
2022-01-02 19:30:00-08:00,WISE1_7_B1,95.18746
2022-01-02 19:45:00-08:00,ALTA1G_7_B1,94.53834
2022-01-02 19:45:00-08:00,BIGCRK3_2_B1,88.32392
2022-01-02 19:45:00-08:00,C493GEN_7_N003,89.19628
2022-01-02 19:45:00-08:00,CUYAMAGN_7_N001,90.35642
2022-01-02 19:45:00-08:00,IBM-CTLE_1_N002,94.997
2022-01-02 19:45:00-08:00,JESSUP_1_GN001,88.4858
2022-01-02 19:45:00-08:00,KANAKAJT_1_B1,89.2952
2022-01-02 19:45:00-08:00,KEARNY_7_GNU1N,93.01846
2022-01-02 19:45:00-08:00,LBEACH1G_7_N001,93.648
2022-01-02 19:45:00-08:00,MECCTG2_7_B2,94.19659
2022-01-02 19:45:00-08:00,MILPITAS_1_N001,97.92884
2022-01-02 19:45:00-08:00,REDMGEN_7_N003,94.26854
2022-01-02 19:45:00-08:00,RENFRO_1_N001,91.28274
2022-01-02 19:45:00-08:00,SHELL3_7_B2,99.56564
2022-01-02 19:45:00-08:00,SPIJCT_6_B1,92.10114
2022-01-02 19:45:00-08:00,TOT210S1_7_N002,88.11707
2022-01-02 19:45:00-08:00,TULLOCH_7_B2,90.2485
2022-01-02 19:45:00-08:00,VACA-DIX_1_B1,92.37094
2022-01-02 19:45:00-08:00,WISE1_7_B1,93.70196
2022-01-02 20:00:00-08:00,ALTA1G_7_B1,89.47182
2022-01-02 20:00:00-08:00,BIGCRK3_2_B1,83.23886
2022-01-02 20:00:00-08:00,C493GEN_7_N003,84.59385
2022-01-02 20:00:00-08:00,CUYAMAGN_7_N001,85.11891
2022-01-02 20:00:00-08:00,IBM-CTLE_1_N002,88.86207
2022-01-02 20:00:00-08:00,JESSUP_1_GN001,83.16264
2022-01-02 20:00:00-08:00,KANAKAJT_1_B1,84.91566
2022-01-02 20:00:00-08:00,KEARNY_7_GNU1N,88.20152
2022-01-02 20:00:00-08:00,LBEACH1G_7_N001,88.5572
2022-01-02 20:00:00-08:00,MECCTG2_7_B2,88.1507
2022-01-02 20:00:00-08:00,MILPITAS_1_N001,91.43656
2022-01-02 20:00:00-08:00,REDMGEN_7_N003,89.53957
2022-01-02 20:00:00-08:00,RENFRO_1_N001,85.98272
2022-01-02 20:00:00-08:00,SHELL3_7_B2,92.7238
2022-01-02 20:00:00-08:00,SPIJCT_6_B1,86.1775
2022-01-02 20:00:00-08:00,TOT210S1_7_N002,83.40823
2022-01-02 20:00:00-08:00,TULLOCH_7_B2,84.60232
2022-01-02 20:00:00-08:00,VACA-DIX_1_B1,86.42309
2022-01-02 20:00:00-08:00,WISE1_7_B1,87.53249
2022-01-02 20:15:00-08:00,ALTA1G_7_B1,85.54501
2022-01-02 20:15:00-08:00,BIGCRK3_2_B1,79.48194
2022-01-02 20:15:00-08:00,C493GEN_7_N003,81.27422
2022-01-02 20:15:00-08:00,CUYAMAGN_7_N001,81.33073
2022-01-02 20:15:00-08:00,IBM-CTLE_1_N002,84.47933
2022-01-02 20:15:00-08:00,JESSUP_1_GN001,79.04598
2022-01-02 20:15:00-08:00,KANAKAJT_1_B1,80.70909
2022-01-02 20:15:00-08:00,KEARNY_7_GNU1N,84.56814
2022-01-02 20:15:00-08:00,LBEACH1G_7_N001,84.77805
2022-01-02 20:15:00-08:00,MECCTG2_7_B2,83.83347
2022-01-02 20:15:00-08:00,MILPITAS_1_N001,86.79638
2022-01-02 20:15:00-08:00,REDMGEN_7_N003,85.60153
2022-01-02 20:15:00-08:00,RENFRO_1_N001,82.15421
2022-01-02 20:15:00-08:00,SHELL3_7_B2,87.87013
2022-01-02 20:15:00-08:00,SPIJCT_6_B1,81.89587
2022-01-02 20:15:00-08:00,TOT210S1_7_N002,80.039
2022-01-02 20:15:00-08:00,TULLOCH_7_B2,80.42652
2022-01-02 20:15:00-08:00,VACA-DIX_1_B1,82.16229
2022-01-02 20:15:00-08:00,WISE1_7_B1,83.16338
2022-01-02 20:30:00-08:00,ALTA1G_7_B1,82.31169
2022-01-02 20:30:00-08:00,BIGCRK3_2_B1,76.46063
2022-01-02 20:30:00-08:00,C493GEN_7_N003,78.27352
2022-01-02 20:30:00-08:00,CUYAMAGN_7_N001,78.33577
2022-01-02 20:30:00-08:00,IBM-CTLE_1_N002,81.44025
2022-01-02 20:30:00-08:00,JESSUP_1_GN001,76.24277
2022-01-02 20:30:00-08:00,KANAKAJT_1_B1,77.8378
2022-01-02 20:30:00-08:00,KEARNY_7_GNU1N,81.38579
2022-01-02 20:30:00-08:00,LBEACH1G_7_N001,81.58031
2022-01-02 20:30:00-08:00,MECCTG2_7_B2,80.82558
2022-01-02 20:30:00-08:00,MILPITAS_1_N001,83.64218
2022-01-02 20:30:00-08:00,REDMGEN_7_N003,82.40506
2022-01-02 20:30:00-08:00,RENFRO_1_N001,79.1294
2022-01-02 20:30:00-08:00,SHELL3_7_B2,84.63811
2022-01-02 20:30:00-08:00,SPIJCT_6_B1,78.98934
2022-01-02 20:30:00-08:00,TOT210S1_7_N002,77.04418
2022-01-02 20:30:00-08:00,TULLOCH_7_B2,77.65885
2022-01-02 20:30:00-08:00,VACA-DIX_1_B1,79.23054
2022-01-02 20:30:00-08:00,WISE1_7_B1,80.19535
2022-01-02 20:45:00-08:00,ALTA1G_7_B1,78.11157
2022-01-02 20:45:00-08:00,BIGCRK3_2_B1,72.48789
2022-01-02 20:45:00-08:00,C493GEN_7_N003,74.25175
2022-01-02 20:45:00-08:00,CUYAMAGN_7_N001,74.42887
2022-01-02 20:45:00-08:00,IBM-CTLE_1_N002,77.37356
2022-01-02 20:45:00-08:00,JESSUP_1_GN001,72.42885
2022-01-02 20:45:00-08:00,KANAKAJT_1_B1,73.9713
2022-01-02 20:45:00-08:00,KEARNY_7_GNU1N,77.15215
2022-01-02 20:45:00-08:00,LBEACH1G_7_N001,77.3957
2022-01-02 20:45:00-08:00,MECCTG2_7_B2,76.81266
2022-01-02 20:45:00-08:00,MILPITAS_1_N001,79.4031
2022-01-02 20:45:00-08:00,REDMGEN_7_N003,78.20013
2022-01-02 20:45:00-08:00,RENFRO_1_N001,75.19641
2022-01-02 20:45:00-08:00,SHELL3_7_B2,80.28872
2022-01-02 20:45:00-08:00,SPIJCT_6_B1,75.09309
2022-01-02 20:45:00-08:00,TOT210S1_7_N002,73.11521
2022-01-02 20:45:00-08:00,TULLOCH_7_B2,73.95654
2022-01-02 20:45:00-08:00,VACA-DIX_1_B1,75.28497
2022-01-02 20:45:00-08:00,WISE1_7_B1,76.19273
2022-01-02 21:00:00-08:00,ALTA1G_7_B1,90.48276
2022-01-02 21:00:00-08:00,BIGCRK3_2_B1,84.36685
2022-01-02 21:00:00-08:00,C493GEN_7_N003,86.26786
2022-01-02 21:00:00-08:00,CUYAMAGN_7_N001,86.62053
2022-01-02 21:00:00-08:00,IBM-CTLE_1_N002,89.99245
2022-01-02 21:00:00-08:00,JESSUP_1_GN001,84.72813
2022-01-02 21:00:00-08:00,KANAKAJT_1_B1,86.43129
2022-01-02 21:00:00-08:00,KEARNY_7_GNU1N,89.62257
2022-01-02 21:00:00-08:00,LBEACH1G_7_N001,89.99245
2022-01-02 21:00:00-08:00,MECCTG2_7_B2,89.34732
2022-01-02 21:00:00-08:00,MILPITAS_1_N001,92.32355
2022-01-02 21:00:00-08:00,REDMGEN_7_N003,90.78382
2022-01-02 21:00:00-08:00,RENFRO_1_N001,87.46351
2022-01-02 21:00:00-08:00,SHELL3_7_B2,93.14933
2022-01-02 21:00:00-08:00,SPIJCT_6_B1,87.44631
2022-01-02 21:00:00-08:00,TOT210S1_7_N002,85.20983
2022-01-02 21:00:00-08:00,TULLOCH_7_B2,85.82916
2022-01-02 21:00:00-08:00,VACA-DIX_1_B1,87.67856
2022-01-02 21:00:00-08:00,WISE1_7_B1,88.10865
2022-01-02 21:15:00-08:00,ALTA1G_7_B1,86.00951
2022-01-02 21:15:00-08:00,BIGCRK3_2_B1,80.17988
2022-01-02 21:15:00-08:00,C493GEN_7_N003,82.25898
2022-01-02 21:15:00-08:00,CUYAMAGN_7_N001,82.24267
2022-01-02 21:15:00-08:00,IBM-CTLE_1_N002,85.16972
2022-01-02 21:15:00-08:00,JESSUP_1_GN001,80.13096
2022-01-02 21:15:00-08:00,KANAKAJT_1_B1,81.75347
2022-01-02 21:15:00-08:00,KEARNY_7_GNU1N,85.4877
2022-01-02 21:15:00-08:00,LBEACH1G_7_N001,85.59369
2022-01-02 21:15:00-08:00,MECCTG2_7_B2,84.57453
2022-01-02 21:15:00-08:00,MILPITAS_1_N001,87.33035
2022-01-02 21:15:00-08:00,REDMGEN_7_N003,86.28673
2022-01-02 21:15:00-08:00,RENFRO_1_N001,83.04985
2022-01-02 21:15:00-08:00,SHELL3_7_B2,88.06416
2022-01-02 21:15:00-08:00,SPIJCT_6_B1,82.69926
2022-01-02 21:15:00-08:00,TOT210S1_7_N002,81.10936
2022-01-02 21:15:00-08:00,TULLOCH_7_B2,81.16643
2022-01-02 21:15:00-08:00,VACA-DIX_1_B1,82.97647
2022-01-02 21:15:00-08:00,WISE1_7_B1,83.32707
2022-01-02 21:30:00-08:00,ALTA1G_7_B1,84.18278
2022-01-02 21:30:00-08:00,BIGCRK3_2_B1,78.44504
2022-01-02 21:30:00-08:00,C493GEN_7_N003,80.49594
2022-01-02 21:30:00-08:00,CUYAMAGN_7_N001,80.58373
2022-01-02 21:30:00-08:00,IBM-CTLE_1_N002,83.48851
2022-01-02 21:30:00-08:00,JESSUP_1_GN001,78.45302
2022-01-02 21:30:00-08:00,KANAKAJT_1_B1,80.09694
2022-01-02 21:30:00-08:00,KEARNY_7_GNU1N,83.60821
2022-01-02 21:30:00-08:00,LBEACH1G_7_N001,83.76781
2022-01-02 21:30:00-08:00,MECCTG2_7_B2,82.91393
2022-01-02 21:30:00-08:00,MILPITAS_1_N001,85.55537
2022-01-02 21:30:00-08:00,REDMGEN_7_N003,84.47805
2022-01-02 21:30:00-08:00,RENFRO_1_N001,81.38972
2022-01-02 21:30:00-08:00,SHELL3_7_B2,86.20974
2022-01-02 21:30:00-08:00,SPIJCT_6_B1,81.07052
2022-01-02 21:30:00-08:00,TOT210S1_7_N002,79.40266
2022-01-02 21:30:00-08:00,TULLOCH_7_B2,79.73783
2022-01-02 21:30:00-08:00,VACA-DIX_1_B1,81.30992
2022-01-02 21:30:00-08:00,WISE1_7_B1,81.67701
2022-01-02 21:45:00-08:00,ALTA1G_7_B1,76.96847
2022-01-02 21:45:00-08:00,BIGCRK3_2_B1,71.66005
2022-01-02 21:45:00-08:00,C493GEN_7_N003,73.72079
2022-01-02 21:45:00-08:00,CUYAMAGN_7_N001,73.61885
2022-01-02 21:45:00-08:00,IBM-CTLE_1_N002,76.10193
2022-01-02 21:45:00-08:00,JESSUP_1_GN001,71.57266
2022-01-02 21:45:00-08:00,KANAKAJT_1_B1,73.02902
2022-01-02 21:45:00-08:00,KEARNY_7_GNU1N,76.49515
2022-01-02 21:45:00-08:00,LBEACH1G_7_N001,76.57525
2022-01-02 21:45:00-08:00,MECCTG2_7_B2,75.59221
2022-01-02 21:45:00-08:00,MILPITAS_1_N001,77.93694
2022-01-02 21:45:00-08:00,REDMGEN_7_N003,77.20877
2022-01-02 21:45:00-08:00,RENFRO_1_N001,74.35431
2022-01-02 21:45:00-08:00,SHELL3_7_B2,78.49036
2022-01-02 21:45:00-08:00,SPIJCT_6_B1,73.87371
2022-01-02 21:45:00-08:00,TOT210S1_7_N002,72.5994
2022-01-02 21:45:00-08:00,TULLOCH_7_B2,72.61396
2022-01-02 21:45:00-08:00,VACA-DIX_1_B1,74.13585
2022-01-02 21:45:00-08:00,WISE1_7_B1,74.41256
2022-01-02 22:00:00-08:00,ALTA1G_7_B1,83.03038
2022-01-02 22:00:00-08:00,BIGCRK3_2_B1,77.24431
2022-01-02 22:00:00-08:00,C493GEN_7_N003,79.40329
2022-01-02 22:00:00-08:00,CUYAMAGN_7_N001,79.09711
2022-01-02 22:00:00-08:00,IBM-CTLE_1_N002,81.48376
2022-01-02 22:00:00-08:00,JESSUP_1_GN001,77.11085
2022-01-02 22:00:00-08:00,KANAKAJT_1_B1,78.23352
2022-01-02 22:00:00-08:00,KEARNY_7_GNU1N,82.37091
2022-01-02 22:00:00-08:00,LBEACH1G_7_N001,82.52792
2022-01-02 22:00:00-08:00,MECCTG2_7_B2,80.89495
2022-01-02 22:00:00-08:00,MILPITAS_1_N001,83.32871
2022-01-02 22:00:00-08:00,REDMGEN_7_N003,82.94402
2022-01-02 22:00:00-08:00,RENFRO_1_N001,79.8979
2022-01-02 22:00:00-08:00,SHELL3_7_B2,83.97248
2022-01-02 22:00:00-08:00,SPIJCT_6_B1,78.91654
2022-01-02 22:00:00-08:00,TOT210S1_7_N002,78.34343
2022-01-02 22:00:00-08:00,TULLOCH_7_B2,77.58975
2022-01-02 22:00:00-08:00,VACA-DIX_1_B1,79.40329
2022-01-02 22:00:00-08:00,WISE1_7_B1,79.58386
2022-01-02 22:15:00-08:00,ALTA1G_7_B1,80.06526
2022-01-02 22:15:00-08:00,BIGCRK3_2_B1,74.41261
2022-01-02 22:15:00-08:00,C493GEN_7_N003,76.54839
2022-01-02 22:15:00-08:00,CUYAMAGN_7_N001,76.26161
2022-01-02 22:15:00-08:00,IBM-CTLE_1_N002,78.40493
2022-01-02 22:15:00-08:00,JESSUP_1_GN001,74.09564
2022-01-02 22:15:00-08:00,KANAKAJT_1_B1,75.20504
2022-01-02 22:15:00-08:00,KEARNY_7_GNU1N,79.3483
2022-01-02 22:15:00-08:00,LBEACH1G_7_N001,79.57471
2022-01-02 22:15:00-08:00,MECCTG2_7_B2,77.85401
2022-01-02 22:15:00-08:00,MILPITAS_1_N001,80.11054
2022-01-02 22:15:00-08:00,REDMGEN_7_N003,79.98979
2022-01-02 22:15:00-08:00,RENFRO_1_N001,77.05404
2022-01-02 22:15:00-08:00,SHELL3_7_B2,80.60109
2022-01-02 22:15:00-08:00,SPIJCT_6_B1,75.91445
2022-01-02 22:15:00-08:00,TOT210S1_7_N002,75.53711
2022-01-02 22:15:00-08:00,TULLOCH_7_B2,74.77487
2022-01-02 22:15:00-08:00,VACA-DIX_1_B1,76.37481
2022-01-02 22:15:00-08:00,WISE1_7_B1,76.54839
2022-01-02 22:30:00-08:00,ALTA1G_7_B1,71.64898
2022-01-02 22:30:00-08:00,BIGCRK3_2_B1,66.55481
2022-01-02 22:30:00-08:00,C493GEN_7_N003,68.65995
2022-01-02 22:30:00-08:00,CUYAMAGN_7_N001,68.2956
2022-01-02 22:30:00-08:00,IBM-CTLE_1_N002,70.02964
2022-01-02 22:30:00-08:00,JESSUP_1_GN001,66.2242
2022-01-02 22:30:00-08:00,KANAKAJT_1_B1,67.1958
2022-01-02 22:30:00-08:00,KEARNY_7_GNU1N,71.08221
2022-01-02 22:30:00-08:00,LBEACH1G_7_N001,71.23065
2022-01-02 22:30:00-08:00,MECCTG2_7_B2,69.55059
2022-01-02 22:30:00-08:00,MILPITAS_1_N001,71.50729
2022-01-02 22:30:00-08:00,REDMGEN_7_N003,71.58826
2022-01-02 22:30:00-08:00,RENFRO_1_N001,69.00406
2022-01-02 22:30:00-08:00,SHELL3_7_B2,71.87839
2022-01-02 22:30:00-08:00,SPIJCT_6_B1,67.82329
2022-01-02 22:30:00-08:00,TOT210S1_7_N002,67.68835
2022-01-02 22:30:00-08:00,TULLOCH_7_B2,66.80446
2022-01-02 22:30:00-08:00,VACA-DIX_1_B1,68.23488
2022-01-02 22:30:00-08:00,WISE1_7_B1,68.39006
2022-01-02 22:45:00-08:00,ALTA1G_7_B1,67.1513
2022-01-02 22:45:00-08:00,BIGCRK3_2_B1,62.46823
2022-01-02 22:45:00-08:00,C493GEN_7_N003,64.1196
2022-01-02 22:45:00-08:00,CUYAMAGN_7_N001,63.78554
2022-01-02 22:45:00-08:00,IBM-CTLE_1_N002,65.36127
2022-01-02 22:45:00-08:00,JESSUP_1_GN001,61.87576
2022-01-02 22:45:00-08:00,KANAKAJT_1_B1,62.77077
2022-01-02 22:45:00-08:00,KEARNY_7_GNU1N,66.33822
2022-01-02 22:45:00-08:00,LBEACH1G_7_N001,66.53361
2022-01-02 22:45:00-08:00,MECCTG2_7_B2,64.92637
2022-01-02 22:45:00-08:00,MILPITAS_1_N001,66.7164
2022-01-02 22:45:00-08:00,REDMGEN_7_N003,66.86136
2022-01-02 22:45:00-08:00,RENFRO_1_N001,64.45365
2022-01-02 22:45:00-08:00,SHELL3_7_B2,67.02524
2022-01-02 22:45:00-08:00,SPIJCT_6_B1,63.36324
2022-01-02 22:45:00-08:00,TOT210S1_7_N002,63.19307
2022-01-02 22:45:00-08:00,TULLOCH_7_B2,62.4115
2022-01-02 22:45:00-08:00,VACA-DIX_1_B1,63.72251
2022-01-02 22:45:00-08:00,WISE1_7_B1,63.88639
2022-01-02 23:00:00-08:00,ALTA1G_7_B1,76.19944
2022-01-02 23:00:00-08:00,BIGCRK3_2_B1,70.82166
2022-01-02 23:00:00-08:00,C493GEN_7_N003,72.95843
2022-01-02 23:00:00-08:00,CUYAMAGN_7_N001,72.7003
2022-01-02 23:00:00-08:00,IBM-CTLE_1_N002,74.30646
2022-01-02 23:00:00-08:00,JESSUP_1_GN001,70.21218
2022-01-02 23:00:00-08:00,KANAKAJT_1_B1,71.4168
2022-01-02 23:00:00-08:00,KEARNY_7_GNU1N,75.53259
2022-01-02 23:00:00-08:00,LBEACH1G_7_N001,75.92696
2022-01-02 23:00:00-08:00,MECCTG2_7_B2,73.81171
2022-01-02 23:00:00-08:00,MILPITAS_1_N001,75.89828
2022-01-02 23:00:00-08:00,REDMGEN_7_N003,76.42889
2022-01-02 23:00:00-08:00,RENFRO_1_N001,73.39582
2022-01-02 23:00:00-08:00,SHELL3_7_B2,76.04886
2022-01-02 23:00:00-08:00,SPIJCT_6_B1,72.32744
2022-01-02 23:00:00-08:00,TOT210S1_7_N002,72.18403
2022-01-02 23:00:00-08:00,TULLOCH_7_B2,70.85752
2022-01-02 23:00:00-08:00,VACA-DIX_1_B1,72.40631
2022-01-02 23:00:00-08:00,WISE1_7_B1,73.10901
2022-01-02 23:15:00-08:00,ALTA1G_7_B1,76.69802
2022-01-02 23:15:00-08:00,BIGCRK3_2_B1,71.17444
2022-01-02 23:15:00-08:00,C493GEN_7_N003,73.42985
2022-01-02 23:15:00-08:00,CUYAMAGN_7_N001,72.9917
2022-01-02 23:15:00-08:00,IBM-CTLE_1_N002,74.2846
2022-01-02 23:15:00-08:00,JESSUP_1_GN001,70.14012
2022-01-02 23:15:00-08:00,KANAKAJT_1_B1,71.35401
2022-01-02 23:15:00-08:00,KEARNY_7_GNU1N,76.06594
