time,temp,rhum,prcp,wspd
2022-01-12 21:00:00,17.0,48.0,0.0,2.9
2022-01-12 22:00:00,18.0,45.0,0.0,3.2
2022-01-12 23:00:00,18.0,45.0,0.0,4.3
2022-01-13 00:00:00,18.6,66.0,0.0,2.5
2022-01-13 01:00:00,14.1,71.0,0.0,5.8
2022-01-13 02:00:00,15.6,53.0,0.0,3.2
2022-01-13 03:00:00,14.7,52.0,0.0,6.1
2022-01-13 04:00:00,14.3,49.0,0.0,5.8
2022-01-13 05:00:00,14.6,45.0,0.0,1.8
2022-01-13 06:00:00,14.4,45.0,0.0,1.4
2022-01-13 07:00:00,13.9,46.0,0.0,2.5
2022-01-13 08:00:00,11.5,60.0,0.0,6.1
2022-01-13 09:00:00,11.5,59.0,0.0,5.0
2022-01-13 10:00:00,14.4,40.0,0.0,4.7
2022-01-13 11:00:00,10.4,65.0,0.0,6.5
2022-01-13 12:00:00,8.4,85.0,0.0,4.3
2022-01-13 13:00:00,9.4,79.0,0.0,1.4
2022-01-13 14:00:00,9.4,78.0,0.0,2.5
2022-01-13 15:00:00,9.7,74.0,0.0,2.9
2022-01-13 16:00:00,9.0,87.0,0.0,3.6
2022-01-13 17:00:00,9.0,87.0,0.0,0.0
2022-01-13 18:00:00,11.0,82.0,0.0,0.0
2022-01-13 19:00:00,14.0,67.0,0.0,7.6
2022-01-13 20:00:00,14.0,67.0,0.0,0.0
2022-01-13 21:00:00,16.0,63.0,0.0,7.6
2022-01-13 22:00:00,16.0,59.0,0.0,9.7
2022-01-13 23:00:00,16.0,63.0,0.0,7.0
2022-01-14 00:00:00,13.7,86.0,0.0,8.3
2022-01-14 01:00:00,11.2,96.0,0.0,6.1
2022-01-14 02:00:00,9.6,98.0,0.0,7.6
2022-01-14 03:00:00,10.7,97.0,0.0,5.0
2022-01-14 04:00:00,10.2,98.0,0.0,3.2
2022-01-14 05:00:00,10.1,97.0,0.0,1.1
2022-01-14 06:00:00,9.5,97.0,0.0,0.7
2022-01-14 07:00:00,9.1,96.0,0.0,0.7
2022-01-14 08:00:00,8.9,95.0,0.0,1.4
2022-01-14 09:00:00,7.8,97.0,0.0,1.1
2022-01-14 10:00:00,6.7,99.0,0.0,2.9
2022-01-14 11:00:00,5.8,99.0,0.0,3.2
2022-01-14 12:00:00,5.2,98.0,0.0,3.6
2022-01-14 13:00:00,6.0,94.0,0.0,3.6
2022-01-14 14:00:00,6.8,87.0,0.0,4.3
2022-01-14 15:00:00,7.1,86.0,0.0,4.7
2022-01-14 16:00:00,7.8,84.0,0.0,4.3
2022-01-14 17:00:00,9.7,80.0,0.0,7.6
2022-01-14 18:00:00,11.9,76.0,0.0,10.8
2022-01-14 19:00:00,13.5,66.0,0.0,11.9
2022-01-14 20:00:00,14.6,61.0,0.0,12.6
2022-01-14 21:00:00,15.5,60.0,0.0,10.8
2022-01-14 22:00:00,15.9,58.0,0.0,11.5
2022-01-14 23:00:00,15.5,61.0,0.0,10.4
2022-01-15 00:00:00,14.2,69.0,0.0,7.2
2022-01-15 01:00:00,11.3,80.0,0.0,5.4
2022-01-15 02:00:00,12.3,69.0,0.0,1.4
2022-01-15 03:00:00,10.7,70.0,0.0,2.2
2022-01-15 04:00:00,9.4,73.0,0.0,4.0
2022-01-15 05:00:00,8.8,72.0,0.0,4.3
2022-01-15 06:00:00,8.6,68.0,0.0,2.9
2022-01-15 07:00:00,8.7,69.0,0.0,3.2
2022-01-15 08:00:00,7.0,71.0,0.0,4.3
2022-01-15 09:00:00,6.9,68.0,0.0,5.0
2022-01-15 10:00:00,7.8,62.0,0.0,4.7
2022-01-15 11:00:00,8.8,59.0,0.0,2.9
2022-01-15 12:00:00,9.6,55.0,0.0,3.2
2022-01-15 13:00:00,11.3,41.0,0.0,1.1
2022-01-15 14:00:00,8.7,57.0,0.0,2.9
2022-01-15 15:00:00,6.0,81.0,0.0,1.4
2022-01-15 16:00:00,6.0,81.0,0.0,0.0
2022-01-15 17:00:00,10.0,76.0,0.0,1.4
2022-01-15 18:00:00,13.0,63.0,0.0,1.4
2022-01-15 19:00:00,14.0,59.0,0.0,1.8
2022-01-15 20:00:00,16.0,48.0,0.0,4.3
2022-01-15 21:00:00,17.0,45.0,0.0,5.8
2022-01-15 22:00:00,18.0,40.0,0.0,5.0
2022-01-15 23:00:00,18.0,40.0,0.0,0.0
2022-01-16 00:00:00,17.0,48.0,0.0,4.0
2022-01-16 01:00:00,16.0,59.0,0.0,6.0
2022-01-16 02:00:00,14.0,67.0,0.0,4.3
2022-01-16 03:00:00,13.0,67.0,0.0,3.2
2022-01-16 04:00:00,13.0,72.0,0.0,6.0
2022-01-16 05:00:00,13.0,72.0,0.0,5.4
2022-01-16 06:00:00,13.0,72.0,0.0,0.0
2022-01-16 07:00:00,11.2,74.0,0.0,3.6
2022-01-16 08:00:00,10.7,74.0,0.0,4.7
2022-01-16 09:00:00,10.6,74.0,0.0,4.7
2022-01-16 10:00:00,10.9,71.0,0.0,2.9
2022-01-16 11:00:00,11.4,67.0,0.0,1.8
